DEPTH,A,B,C_predicted
4468.368,96.45673,64.11953,85.4725421769739
4468.5204,108.9476,64.73766,88.41203610428322
4468.6728,140.1671,64.53067,90.87158285967624
4468.8252,194.6759,64.6625,95.28185512321687
4468.9776,267.4471,64.87022,99.99184741301684
4469.13,253.335,65.46016,100.87638596898918
4469.2824,172.9385,65.63481,96.31179094490915
4469.4348,80.11189,65.74658,87.26329582827651
4469.5872,40.66279,66.09277,80.62845066000976
4469.7396,18.3647,65.83165,72.44135130571279
4469.892,9.28908,66.19887,67.3557122137888
4470.0444,6.3883,65.80291,63.88245547434734
4470.1968,4.25571,66.33506,61.97640621453189
4470.3492,3.59147,66.31561,60.88085042379159
4470.5016,3.29072,66.12212,60.060603020727044
4470.654,3.31918,66.10603,60.086974453654385
4470.8064,3.43156,66.09762,60.27232567133055
4470.9588,3.77009,66.38834,61.290908948901325
4471.1112,4.35139,66.31771,62.093322896914344
4471.2636,4.51832,67.02156,63.41853172441572
4471.416,3.26537,66.98873,61.30801589406852
4471.5684,1.86217,67.16219,58.4980609031377
4471.7208,1.30376,67.43624,57.266746128651725
4471.8732,0.92766,67.67316,56.28779429850929
4472.0256,1.06699,69.32862,58.83879118134051
4472.178,1.90246,70.02372,62.28678695319475
4472.3304,1.6667,70.37972,62.035790494829016
4472.4828,1.26861,71.00194,61.470566066735245
4472.6352,0.64903,74.0568,62.03908614244403
4472.7876,0.45807,76.39303,63.05618346001387
4472.94,0.48878,76.7124,63.476096977532016
4473.0924,0.64695,76.93399,64.46909882444271
4473.2448,0.67072,78.20696,65.55941146414645
4473.3972,0.71332,78.54562,66.01842322469633
4473.5496,0.72388,78.38347,65.9509817811739
4473.702,0.69603,78.11064,65.61296152079711
4473.8544,0.69333,78.09366,65.58704820071924
4474.0068,0.68049,78.063,65.50090230817429
4474.1592,0.67366,77.13244,64.75664080907598
4474.3116,0.65615,76.71862,64.34393469779326
4474.464,0.64692,76.69612,64.2804199212341
4474.6164,0.66506,76.52162,64.22982813506837
4474.7688,0.67848,76.58265,64.34438966610388
4474.9212,0.66696,75.81327,63.6580839277464
4475.0736,0.72498,74.89908,63.15023661764768
4475.226,0.86743,74.75528,63.661417049646744
4475.3784,1.15606,74.66814,64.75541662032519
4475.5308,1.22581,73.95359,64.35033513538836
4475.6832,1.31707,71.75099,62.45192349407059
4475.8356,1.29681,70.77368,61.31285807026688
4475.988,1.56478,70.62378,62.0096483232873
4476.1404,2.39446,69.68182,63.123480696826945
4476.2928,4.41683,65.44108,60.79758959977742
4476.4452,6.73534,62.55986,58.420796593672684
4476.5976,7.186,61.92683,57.59767755253501
4476.75,6.09361,61.87474,56.44022777276342
4476.9024,7.212,61.12935,55.994482874043264
4477.0548,9.62338,61.13185,57.895958152381006
4477.2072,11.92668,61.76742,60.76775861665054
4477.3596,13.90709,63.14788,64.82676316273061
4477.512,13.77098,63.36929,65.2014288030361
4477.6644,11.77912,64.09322,65.40550116240804
4477.8168,9.09973,64.34663,63.91187298946594
4477.9692,8.07296,64.3723,63.07825020416365
4478.1216,7.82606,64.73665,63.5095285030931
4478.274,9.60128,65.09857,65.68962279846613
4478.4264,8.66747,65.09412,64.90218860371291
4478.5788,7.07389,65.18889,63.57253233368202
4478.7312,9.31716,63.83036,63.11955494567749
4478.8836,20.73113,63.02289,67.82013483149014
4479.036,34.16249,63.09028,72.38743891695711
4479.1884,51.86879,63.09095,76.38126125255806
4479.3408,65.66973,63.09668,78.77232044019944
4479.4932,81.14689,63.97219,83.1919064101204
4479.6456,69.52674,63.24207,79.72654740193664
4479.798,66.98988,63.6865,80.439075847011
4479.9504,57.34376,63.34415,78.00125993756973
4480.1028,48.7587,63.64035,77.08137368518744
4480.2552,42.09402,64.30396,77.14373565018371
4480.4076,44.67243,64.52832,78.2399667893333
4480.56,47.02768,65.40115,80.68318528509737
4480.7124,44.68176,64.95136,79.17774533022988
4480.8648,40.31429,65.0687,78.39014198864257
4481.0172,39.28604,65.76127,79.59066788718823
4481.1696,39.42709,65.73771,79.57835385022469
4481.322,38.8707,65.77514,79.51097772601602
4481.4744,38.28072,65.87563,79.56234481877087
4481.6268,37.45927,66.45887,80.5209270062688
4481.7792,36.59132,66.377,80.11661116401935
4481.9316,35.89012,66.43905,80.04197585326794
4482.084,35.03121,66.55979,80.03287740240377
4482.2364,34.61334,67.1596,81.07190616252845
4482.3888,32.65203,66.94929,80.07067086856767
4482.5412,30.9475,66.91759,79.46608923398443
4482.6936,31.19684,66.68006,79.09191680555757
4482.846,32.778,66.59267,79.42119959860656
4482.9984,34.53141,66.60849,79.98170550437624
4483.1508,34.6916,66.63928,80.08929470716006
4483.3032,33.32595,66.58892,79.58183154167745
4483.4556,32.35758,66.41446,78.94270121058
4483.608,31.51882,66.62358,79.08608013915013
4483.7604,31.70259,66.57899,79.05812602032042
4483.9128,31.37293,66.47423,78.74953108467503
4484.0652,31.04663,66.66793,79.02003692208615
4484.2176,30.88194,66.41424,78.47500448595322
4484.37,31.49618,66.36106,78.567633238
4484.5224,32.24338,66.31067,78.70319947416387
4484.6748,32.65083,66.23441,78.67837713734883
4484.8272,35.06781,66.04059,79.00909080891405
4484.9796,39.20436,66.09719,80.26040307277151
4485.132,44.20009,66.23767,81.79735537817434
4485.2844,49.84241,66.1711,82.93591750774202
4485.4368,53.40355,66.15547,83.64688673993984
4485.5892,55.00205,66.36398,84.40831612236994
4485.7416,53.15138,66.47749,84.27194329598231
4485.894,55.1328,66.48587,84.69019901828491
4486.0464,60.75946,66.45865,85.70794826162268
4486.1988,63.76134,66.47164,86.2751796823752
4486.3512,65.43056,66.44987,86.51941021380698
4486.5036,60.8104,66.07168,84.88819400294071
4486.656,70.79969,65.73555,85.83996265300405
4486.8084,59.78822,65.40109,83.23128699252969
4486.9608,41.00966,65.401,79.27283623280826
4487.1132,26.71868,65.30651,74.87152841256601
4487.2656,17.01316,65.13765,70.44887310140773
4487.418,14.37916,64.95529,68.66876090348777
4487.5704,11.44958,65.11759,67.10764266647537
4487.7228,8.46915,65.57681,65.57392045314172
4487.8752,6.77419,65.81549,64.32452385172735
4488.0276,4.72158,66.10316,62.29171581202458
4488.18,3.33857,66.17452,60.22594851312957
4488.3324,5.54127,65.6082,62.567959122028874
4488.4848,6.507,65.5591,63.60616105365952
4488.6372,6.80771,65.6855,64.14245199659736
4488.7896,5.43943,65.86819,62.86681045340233
4488.942,8.71418,64.92231,64.63606684285702
4489.0944,20.25723,63.52733,68.70402941079007
4489.2468,36.91555,62.03591,70.59721345274393
4489.3992,140.168,61.62462,82.81908234469913
4489.5516,62.25235,61.68021,74.59001348279858
4489.704,50.55792,61.68097,72.60532136926085
4489.8564,51.41994,61.68043,72.76290849641308
4490.0088,48.36583,61.68335,72.19663008278408
4490.1612,52.78392,61.62193,72.85821919171485
4490.3136,54.88331,63.19095,77.18659187767732
4490.466,59.82339,64.2875,80.69204886721786
4490.6184,62.59448,64.27985,81.15060023773188
4490.7708,62.88396,64.09158,80.75283910308781
4490.9232,62.63622,64.05729,80.62966757762676
4491.0756,59.65777,64.01675,80.0242617638326
4491.228,55.85457,64.01583,79.34053631902587
4491.3804,54.05238,64.01068,78.99177306344735
4491.5328,52.40083,63.99651,78.64178332179088
4491.6852,51.57426,63.99852,78.48477255358678
4491.8376,52.87488,64.00355,78.75001748739365
4491.99,48.14941,64.01416,77.82675990068992
4492.1424,51.40521,64.10042,78.68833194085391
4492.2948,52.87297,63.98014,78.69488247433769
4492.4472,56.21659,64.17213,79.77392665292798
4492.5996,55.51786,63.79885,78.76552578298096
4492.752,52.88919,63.54766,77.67565740664293
4492.9044,48.38599,63.16291,75.87089964483486
4493.0568,46.50813,63.13624,75.42047730721751
4493.2092,47.86134,63.0986,75.60974715886334
4493.3616,51.99175,62.89618,75.92911602175356
4493.514,53.5314,62.44377,75.09184241152292
4493.6664,56.13626,62.07575,74.61857276565631
4493.8188,65.18623,61.55814,74.7127520189977
4493.9712,75.73293,61.75925,76.73616694787762
4494.1236,82.74049,61.21399,76.12035704126859
4494.276,83.6536,61.51236,77.06172162269671
4494.4284,80.23722,61.55497,76.75916385129489
4494.5808,120.9237,61.33088,80.36122143125765
4494.7332,169.6469,61.36349,84.1490143111308
4494.8856,78.32626,61.12697,75.33328312466496
4495.038,51.57127,61.48563,72.28541433221795
4495.1904,32.17978,62.12043,69.57288961525026
4495.3428,20.62768,62.17076,65.89546553193126
4495.4952,11.60236,62.57742,62.26665204586523
4495.6476,7.72456,63.00966,60.21173797966608
4495.8,5.75962,63.13533,58.494882251084256
4495.9524,4.78408,63.4671,57.93147616783434
4496.1048,4.6861,64.08563,58.89450921396241
4496.2572,5.37687,65.36881,61.96753283746278
4496.4096,6.84068,66.16815,64.9797849454992
4496.562,8.61704,67.47144,68.84973519951095
4496.7144,4.16538,68.55534,65.0922955095767
4496.8668,3.0959,69.47157,64.39021343146578
4497.0192,4.28087,69.94587,67.14799367376891
4497.1716,4.82083,71.94761,70.50061020144798
4497.324,4.95503,72.25449,71.07132818484128
4497.4764,5.47304,72.10897,71.6650425188179
4497.6288,5.02993,70.0883,68.49086965494295
4497.7812,5.26077,66.37114,63.44430853621717
4497.9336,4.47801,66.61075,62.73371293450195
4498.086,4.93845,65.31587,61.31463367249998
4498.2384,6.03975,63.86474,60.13993961460202
4498.3908,6.07894,62.90106,58.40452132193193
4498.5432,5.77324,62.6236,57.549723815438405
4498.6956,6.72622,61.69445,56.70472060139817
4498.848,7.31811,62.03003,57.92375640941925
4499.0004,7.95962,62.37299,59.16995031100646
4499.1528,8.2378,63.0537,60.743818359506186
4499.3052,9.61836,63.4963,62.71373366336589
4499.4576,11.57904,63.85085,64.80251826186732
4499.61,13.24043,64.21679,66.57290001141901
4499.7624,13.43349,64.17122,66.60063636836709
4499.9148,11.31307,64.10523,65.11394657695794
4500.0672,14.27245,63.78888,66.33304158441459
4500.2196,32.88823,63.8923,73.8432264311548
4500.372,36.013,63.73722,74.35549363142381
4500.5244,37.0906,63.3585,73.77279400196225
4500.6768,30.8328,62.22184,69.4356645994338
4500.8292,42.90198,61.53638,70.71773793894333
4500.9816,61.19836,61.33978,73.51905010737887
4501.134,68.47975,60.66166,72.73377914625517
4501.2864,73.76781,60.69613,73.54088217986539
4501.4388,77.71852,60.41331,73.23687033193148
4501.5912,57.31927,60.13326,69.61000928526565
4501.7436,45.43848,59.41863,65.58623477094864
4501.896,37.56164,59.09789,63.12420327626625
4502.0484,32.59767,59.29226,62.51515220737111
4502.2008,35.48762,58.6904,61.54553028527481
4502.3532,42.0746,59.18844,64.30232390675684
4502.5056,50.91729,59.14766,65.78764557041572
4502.658,35.8432,58.91324,62.24031616968431
4502.8104,25.85146,58.82533,59.47804981062132
4502.9628,21.6473,59.10874,58.89893701711249
4503.1152,25.7571,59.27336,60.627895476430076
4503.2676,27.01264,59.1818,60.75264199137239
4503.42,27.81332,59.54268,61.9235108178714
4503.5724,28.40063,61.17729,66.21867077164909
4503.7248,31.49724,61.76342,68.52755597046776
4503.8772,30.63454,61.76357,68.28646767685525
4504.0296,27.1521,61.81323,67.36809256964791
4504.182,24.50002,62.4705,68.0143456280717
4504.3344,22.86671,62.62756,67.78021977781074
4504.4868,22.96941,62.61436,67.788760080613
4504.6392,31.17158,62.61805,70.46126712085308
4504.7916,33.59193,62.8073,71.57758550113016
4504.944,35.50262,61.99233,70.14002525948257
4505.0964,31.31867,61.98014,68.99874923070766
4505.2488,34.77546,61.82892,69.55763172598806
4505.4012,40.32533,61.88272,71.02248566817543
4505.5536,47.66062,61.90631,72.6270159288857
4505.706,54.68781,62.13382,74.51440404180534
4505.8584,53.50676,62.32755,74.79481295187463
4506.0108,46.51693,62.52707,73.945603539408
4506.1632,45.23655,63.09314,75.0485581154645
4506.3156,46.94518,63.47305,76.31195822801932
4506.468,50.18479,63.34841,76.67528300478071
4506.6204,49.16753,63.82247,77.59168144172135
4506.7728,50.34993,63.98709,78.21463146942632
4506.9252,48.84869,64.02696,78.00145076702576
4507.0776,52.1694,63.68092,77.85454393290337
4507.23,60.29213,63.76544,79.53357943746401
4507.3824,59.72371,63.85758,79.65650459273594
4507.5348,61.70067,63.97295,80.27085308552348
4507.6872,69.99921,63.78906,81.1532238223918
4507.8396,78.3982,63.55446,81.77793752051507
4507.992,84.1918,63.28977,81.87014560920619
4508.1444,82.45805,62.62527,79.92143537227808
4508.2968,73.30082,62.23373,77.67490989437874
4508.4492,49.95964,62.05972,73.45990344655726
4508.6016,58.4435,61.92692,74.62445107352758
4508.754,63.5729,61.59752,74.57425832099904
4508.9064,54.85662,61.43686,72.73787452331418
4509.0588,47.96442,61.37172,71.31647299825487
4509.2112,41.5963,61.23472,69.66996039952471
4509.3636,37.61894,61.14035,68.53846857889329
4509.516,35.02989,61.38227,68.52137596533076
4509.6684,33.37664,61.24974,67.7713131797086
4509.8208,35.08022,61.20207,68.08373105618877
4509.9732,37.55569,61.26648,68.84276822793012
4510.1256,39.79674,61.23307,69.27118051225213
4510.278,42.11588,61.33423,70.03581676518317
4510.4304,45.44985,60.90998,69.62253738697618
4510.5828,48.10669,60.78294,69.79803027707312
4510.7352,50.49795,60.37518,69.13744255173685
4510.8876,50.49892,60.03106,68.19544300338669
4511.04,49.5426,59.94937,67.80205628233847
4511.1924,41.60583,59.47514,65.0019978334353
4511.3448,36.74293,59.52457,64.10767547945521
4511.4972,57.47878,59.25056,67.12727180924657
4511.6496,77.67744,59.12206,69.42769380202417
4511.802,62.83798,59.40028,68.3461556736889
4511.9544,53.92438,59.42228,67.0643237470323
4512.1068,71.22725,59.77753,70.57850672147086
4512.2592,72.22088,60.11211,71.67590898804296
4512.4116,98.37843,60.88346,76.91671301339397
4512.564,79.85626,60.9169,74.93386900003625
4512.7164,68.10646,60.91434,73.384282096053
4512.8688,46.86922,60.92062,69.92724028156081
4513.0212,36.91327,60.44361,66.58360659597936
4513.1736,34.4439,60.20617,65.38114120454145
4513.326,33.62757,60.1368,65.00089906453823
4513.4784,33.24978,59.6603,63.65583403627168
4513.6308,33.97584,59.41975,63.18891053521893
4513.7832,32.99912,59.50595,63.18443698615154
4513.9356,30.96011,58.93274,61.141966183230316
4514.088,37.85458,59.13242,63.28208577569778
4514.2404,37.71998,58.94731,62.74247480951603
4514.3928,25.25293,59.26961,60.46737290035583
4514.5452,20.2352,59.89841,60.38424401519752
4514.6976,18.17261,60.25649,60.45003032040163
4514.85,17.95653,60.31096,60.49113864193554
4515.0024,17.18156,60.33315,60.21561221269938
4515.1548,17.03779,61.10697,61.96142507119674
4515.3072,15.94774,61.30589,61.91211833634456
4515.4596,15.57991,61.28516,61.6886927637711
4515.612,18.86108,61.37563,63.36641823388142
4515.7644,20.78101,61.16797,63.64827130505843
4515.9168,22.50423,60.96183,63.79312353434507
4516.0692,25.68993,60.3864,63.44490018080136
4516.2216,29.61472,59.73659,62.92465484761077
4516.374,35.05859,59.74699,64.3185069751532
4516.5264,41.56367,59.7611,65.7749066683184
4516.6788,59.05993,60.17224,69.99012700588095
4516.8312,95.1447,59.91118,73.71056528783073
4516.9836,88.88065,60.26963,74.11528802623484
4517.136,52.81367,60.05453,68.6572137417449
4517.2884,34.62659,60.63847,66.54295769188587
4517.4408,27.37918,59.91124,62.75129461280409
4517.5932,26.00412,59.32405,60.83297872403701
4517.7456,27.09317,59.34666,61.20791222691777
4517.898,29.61837,59.14053,61.35501449422869
4518.0504,33.81043,59.18222,62.50968956764195
4518.2028,37.30019,60.29776,66.29105683248336
4518.3552,40.7202,60.28362,67.00343042401397
4518.5076,40.58136,60.27661,66.9554467797917
4518.66,36.49946,60.28231,66.06679101216557
4518.8124,29.75916,60.33894,64.51481459317009
4518.9648,25.74773,61.14312,65.32095883582781
4519.1172,30.00866,60.95061,66.12204239672434
4519.2696,34.16235,61.10542,67.611634120648
4519.422,22.76048,61.3812,64.88057951133513
4519.5744,15.63209,61.76885,62.79522929209497
4519.7268,12.25598,62.4252,62.35994621488772
4519.8792,11.571,62.00187,61.04580832215063
4520.0316,11.42414,62.3127,61.60397155711384
4520.184,10.79864,62.58943,61.76107537912867
4520.3364,10.18776,62.16265,60.463133445031524
4520.4888,9.51147,62.45526,60.5725600352395
4520.6412,9.97893,62.71574,61.44206742196518
4520.7936,11.09646,62.73464,62.25766164519299
4520.946,12.80033,62.61592,63.08547604267669
4521.0984,13.75394,62.58053,63.561366181386504
4521.2508,12.28228,62.92602,63.41068443489918
4521.4032,10.95721,62.98341,62.66712493658986
4521.5556,11.57085,63.09458,63.299779794569695
4521.708,10.49239,63.31769,63.00937514604136
4521.8604,8.43552,62.98274,60.77230181259624
4522.0128,6.57182,63.05462,59.20487380500059
4522.1652,8.57486,63.0085,60.93796156905801
4522.3176,13.88687,63.10591,64.7290601903589
4522.47,11.87831,62.95528,63.21639444321108
4522.6224,10.32983,62.7041,61.66959781152501
4522.7748,10.67723,62.62025,61.7410974434611
4522.9272,17.90001,62.56934,65.6201065590902
4523.0796,22.18658,62.59223,67.44583049796438
4523.232,19.76376,62.31401,65.86534421706504
4523.3844,21.04212,61.91713,65.4836845636584
4523.5368,22.52853,61.69027,65.52007346390651
4523.6892,24.24,61.55677,65.81063144874415
4523.8416,26.37809,61.53187,66.45542075385458
4523.994,29.70623,61.5895,67.60134184963603
4524.1464,38.83267,61.73276,70.30827416713498
4524.2988,45.60109,61.50632,71.19869865069292
4524.4512,45.9742,61.27355,70.67392235930903
4524.6036,32.64784,62.1849,69.85477044728667
4524.756,19.4073,62.5962,66.33915685816635
4524.9084,11.57806,62.81102,62.72987300875273
4525.0608,6.57655,62.85202,58.82516487903152
4525.2132,3.98049,63.59244,57.04796647848788
4525.3656,3.4244,64.55307,57.80530678030968
4525.518,1.92831,66.15593,57.245064001519886
4525.6704,1.27626,67.11416,56.75087140506316
4525.8228,0.99043,67.68114,56.52766360245877
4525.9752,0.91568,67.03402,55.4146652908813
4526.1276,1.10579,66.78717,55.75419329171281
4526.28,1.65769,66.01349,56.33670026111401
4526.4324,1.36343,65.27347,54.43142692190931
4526.5848,1.15336,64.34133,52.4063652793766
4526.7372,1.7939,63.47527,52.78855761585545
4526.8896,3.54785,63.22549,55.74744659630057
4527.042,5.54893,63.05681,58.11140399028452
4527.1944,11.8328,63.11247,63.5055661914768
4527.3468,26.12099,62.75058,69.20210799068538
4527.4992,77.35014,63.27508,80.92907339247635
4527.6516,41.10323,62.96141,73.8173270391772
4527.804,30.48028,62.94111,71.00436517599924
4527.9564,31.67723,62.07798,69.33254241766772
4528.1088,25.9221,62.64301,68.89199484862957
4528.2612,23.72608,62.33468,67.43273517069795
4528.4136,22.79196,62.48056,67.42300986319837
4528.566,23.74486,62.53469,67.89230896768565
4528.7184,24.55758,62.92654,69.05946181670905
4528.8708,22.2394,63.33265,69.09053219202484
4529.0232,19.22054,63.28934,67.75441942898485
4529.1756,31.06581,63.24442,71.86637974071311
4529.328,50.53457,62.97903,75.85238138534112
4529.4804,53.07341,63.0655,76.54659813270135
4529.6328,63.5038,63.10594,78.45206746569548
4529.7852,64.50586,63.60286,79.84000828745957
4529.9376,75.18512,62.84641,79.53427094501849
4530.09,57.34067,62.43154,75.73331702346886
4530.2424,40.73404,63.40815,74.77986281401054
4530.3948,34.01725,63.41702,73.09484157800675
4530.5472,26.68193,63.39602,70.82976663099646
4530.6996,21.51409,63.67693,69.539114858492
4530.852,22.70972,63.71469,70.09135787253416
4531.0044,25.37659,63.71838,71.083483966709
4531.1568,25.86009,63.66797,71.14362030608959
4531.3092,27.06838,63.53623,71.26681976338546
4531.4616,29.6328,63.33089,71.63063743407999
4531.614,32.49636,63.06132,71.86124921083852
4531.7664,33.93568,63.10159,72.35197332659864
4531.9188,32.61296,63.06949,71.91276069746863
4532.0712,27.03704,63.16498,70.43588090634968
4532.2236,20.1096,63.49325,68.56948461443562
4532.376,15.52672,63.52422,66.47942950205618
4532.5284,12.61397,63.54166,64.85894200004667
4532.6808,13.91213,64.07003,66.68483814019278
4532.8332,17.5614,64.40698,69.29067397075166
4532.9856,20.61098,64.53994,70.94960276550698
4533.138,14.4828,65.31318,69.4033318247313
4533.2904,11.15639,66.08707,68.63280259646946
4533.4428,7.13219,66.74041,66.2190054736285
4533.5952,5.76336,66.6291,64.48795357790819
4533.7476,5.16652,66.97907,64.26611499807886
4533.9,3.40175,66.86449,61.37308834512021
4534.0524,4.17177,66.35569,61.88019883375616
4534.2048,9.07116,66.3723,67.46206597043948
4534.3572,11.71138,66.00414,68.88561982881953
4534.5096,13.92486,65.31276,69.07202593642731
4534.662,13.19374,64.7668,67.60051462684585
4534.8144,22.89165,64.18171,71.14529754225659
4534.9668,21.85622,63.88638,70.11831537813765
4535.1192,32.44428,64.10855,74.19047648916386
4535.2716,26.86619,63.94826,72.09335727635212
4535.424,34.87199,64.19463,75.06575091793998
4535.5764,47.92443,64.44758,78.76999601661944
4535.7288,39.21681,64.93596,77.82779427121386
4535.8812,21.91576,65.14533,72.71236797927133
4536.0336,12.22806,65.27889,67.9350962247399
4536.186,12.224,65.33114,68.02810169530215
4536.3384,12.03238,64.84754,67.0061131262845
4536.4908,13.20755,64.72733,67.53415717623601
4536.6432,11.53689,64.52945,66.07427635013454
4536.7956,10.55686,64.09313,64.55779051582927
4536.948,10.33592,64.67536,65.48755885625523
4537.1004,13.34858,64.41466,67.02193778581241
4537.2528,14.38406,64.71376,68.21036241378948
4537.4052,16.68003,64.48303,69.00330585931928
4537.5576,7.02111,65.26941,63.65746123784454
4537.71,4.9685,66.18436,62.76023866090023
4537.8624,4.2824,66.15708,61.73977016144648
4538.0148,4.84079,66.73645,63.44737029557444
4538.1672,2.22796,67.83906,60.33456396031151
4538.3196,2.67417,68.29635,61.96403941691138
4538.472,4.87816,66.76135,63.53780849152559
4538.6244,6.99429,65.29337,63.67110522309393
4538.7768,7.79613,65.49411,64.8095653562729
4538.9292,5.75924,64.44356,60.85092603170774
4539.0816,14.31213,63.74938,66.27627058653911
4539.234,16.00796,63.34896,66.36689878862698
4539.3864,14.6326,63.26694,65.474109087047
4539.5388,16.28896,63.06349,65.91254660588064
4539.6912,16.91192,63.1848,66.47267383006142
4539.8436,18.92983,63.18346,67.40156920577527
4539.996,17.35863,63.15358,66.62061105414028
4540.1484,12.01752,63.36484,64.13070771251694
4540.3008,7.33617,64.38745,62.41884624673664
4540.4532,5.17998,66.3923,63.37169291561038
4540.6056,3.65377,68.89772,64.69131122526457
4540.758,3.91811,69.13208,65.46768684795978
4540.9104,3.38364,69.15004,64.53204996792599
4541.0628,4.18876,70.10342,67.19981562527894
4541.2152,2.44125,73.02091,67.06737297378157
4541.3676,1.56048,73.03173,64.5942737431551
4541.52,0.82559,73.69262,62.50561777078386
4541.6724,1.02838,73.48121,63.1450548662302
4541.8248,1.03659,73.73231,63.417943978691994
4541.9772,1.22661,73.565,63.97979223160459
4542.1296,1.24579,73.6267,64.10951698281004
4542.282,1.16593,73.49362,63.68612277254557
4542.4344,0.89662,73.63465,62.75445659202859
4542.5868,0.79872,74.14553,62.80833035082989
4542.7392,0.86217,74.37794,63.29826051733394
4542.8916,0.9258,75.22449,64.32680326355255
4543.044,0.84798,75.70494,64.40442526330256
4543.1964,0.78366,76.57091,64.83297818003358
4543.3488,0.765,77.7414,65.66651623768418
4543.5012,0.75036,78.51468,66.17516050961208
4543.6536,0.73676,78.71192,66.25341181865393
4543.806,0.70252,79.60355,66.71679007031443
4543.9584,0.67198,80.10126,66.90285505425048
4544.1108,0.62699,80.19904,66.73723975572621
4544.2632,0.59574,80.25695,66.61184189472344
4544.4156,0.58552,80.28917,66.57896003350972
4544.568,0.58757,80.45632,66.70006663302412
4544.7204,0.6354,78.66784,65.71825155707828
4544.8728,0.66241,76.04702,63.8299979243762
4545.0252,0.64599,75.92733,63.650788587365085
4545.1776,0.66595,75.86042,63.692513759780034
4545.33,0.79522,74.81005,63.392120091943475
4545.4824,0.96597,74.51659,63.8625840197338
4545.6348,1.05154,74.35087,64.05697639055448
4545.7872,0.98067,74.47779,63.887667166031676
4545.9396,0.93444,74.52101,63.73555260913735
4546.092,1.02019,74.54673,64.11127847750515
4546.2444,1.06904,74.09216,63.8855273153341
4546.3968,0.99485,73.42669,62.95894916254769
4546.5492,1.34934,72.60284,63.45478208576047
4546.7016,2.94873,71.41769,66.46654872843581
4546.854,3.15711,69.14803,64.0919663131596
4547.0064,3.31001,67.89582,62.68849458826679
4547.1588,3.68912,67.68133,63.06485595301968
4547.3112,8.31082,67.07697,67.93344730187357
4547.4636,14.55819,66.35606,71.35046104881444
4547.616,12.78877,66.21506,69.99128131642328
4547.7684,11.17638,63.87944,64.58489173403511
4547.9208,10.62156,63.52568,63.50928964425429
4548.0732,13.21392,63.91028,65.95649592393735
4548.2256,11.34123,63.88675,64.71185219552777
4548.378,7.72951,63.38575,60.93518322351144
4548.5304,5.06848,63.91888,59.09640464265429
4548.6828,7.32083,64.00032,61.700844404819755
4548.8352,14.65776,64.87497,68.67617778271322
4548.9876,22.053,65.17514,72.82823644973453
4549.14,35.58749,65.42181,77.88872901215213
4549.2924,46.17048,65.36043,80.40415032586279
4549.4448,45.09506,65.3251,80.08415143304299
4549.5972,33.00436,65.77502,77.86529933828871
4549.7496,24.84265,65.53465,74.64135418911266
4549.902,20.00449,65.88444,73.31388623063584
4550.0544,17.2656,65.68035,71.60854811524483
4550.2068,16.17043,66.06058,71.73561322869408
4550.3592,16.90729,65.27341,70.65467827537037
4550.5116,19.37613,65.62125,72.52440969685055
4550.664,24.51194,64.87183,73.18655133582558
4550.8164,28.03381,65.11406,74.93520864267632
4550.9688,49.85395,65.15219,80.74901946158158
4551.1212,33.4011,64.48675,75.28817540659246
4551.2736,22.12966,65.00339,72.51802154099454
4551.426,13.52809,64.61291,67.51175078459679
4551.5784,9.21419,64.37659,64.06064151851702
4551.7308,6.53878,65.37808,63.33486384021206
4551.8832,7.64527,66.08341,65.66351550953527
4552.0356,9.12548,67.8611,69.92632794247986
4552.188,11.26688,66.69579,69.76238261593522
4552.3404,5.33702,73.40532,72.96780213053545
4552.4928,3.19966,74.84961,70.68919826911895
4552.6452,2.29114,76.08957,69.66681042266609
4552.7976,1.97234,78.25658,70.58521634268716
4552.95,2.08308,80.19593,72.39019208611053
4553.1024,1.74111,80.54831,71.56111664413235
4553.2548,1.88758,79.95587,71.61391878893275
4553.4072,1.9581,76.93783,69.45935309445537
4553.5596,2.26429,72.99036,66.58423760967949
4553.712,2.18134,70.43276,63.51196920267999
4553.8644,2.28385,69.59544,62.74948665785015
4554.0168,3.00324,68.90181,63.45982307409653
4554.1692,4.4818,67.51997,64.10641641942746
4554.3216,5.81657,66.96008,65.07162746428911
4554.474,6.617,66.51443,65.29987140908209
4554.6264,6.7767,66.5789,65.57893216502973
4554.7788,6.09919,66.49965,64.68594313060002
4554.9312,5.01069,65.6662,61.98463475754026
4555.0836,5.36145,65.60573,62.33966521275837
4555.236,6.15125,65.5181,63.1404842928525
4555.3884,8.56566,65.82613,66.08985551712829
4555.5408,8.20276,65.90035,65.88639338859812
4555.6932,6.31231,65.3942,63.113383689857514
4555.8456,4.96146,65.9636,62.39888526232087
4555.998,3.91497,66.17217,61.19400599698973
4556.1504,3.38071,65.97128,59.98929239464046
4556.3028,4.61421,64.98699,60.330168689088715
4556.4552,6.91788,64.83687,62.80086797802975
4556.6076,6.27645,64.93319,62.286517110276755
4556.76,5.92181,65.37433,62.63497299143463
4556.9124,8.0306,65.42605,64.91254911816971
4557.0648,13.16018,65.43279,68.82249434016387
4557.2172,23.30433,65.50905,73.99425139069163
4557.3696,36.38891,65.57446,78.4282106180024
4557.522,49.77272,65.8685,82.28179878248984
4557.6744,47.17553,65.70086,81.35860649703461
4557.8268,35.4676,64.92203,76.8033805308288
